seller_id,purchase_date,item_gmv_brl,distinct_orders,month
710e3548e02bc1d2831dfc4f1b5b14d4,2018-07-01,1249.95000,5,2018-07
710e3548e02bc1d2831dfc4f1b5b14d4,2018-08-01,814.79000,5,2018-08
71271995e85f5b8530be99ed54a91b89,2017-11-01,97.00000,1,2017-11
71271995e85f5b8530be99ed54a91b89,2018-02-01,97.00000,1,2018-02
71271995e85f5b8530be99ed54a91b89,2018-03-01,97.00000,1,2018-03
71271995e85f5b8530be99ed54a91b89,2018-04-01,97.00000,1,2018-04
71271995e85f5b8530be99ed54a91b89,2018-05-01,194.00000,2,2018-05
712e6ed8aa4aa1fa65dab41fed5737e4,2017-02-01,1950.00000,3,2017-02
712e6ed8aa4aa1fa65dab41fed5737e4,2017-03-01,1880.00000,4,2017-03
712e6ed8aa4aa1fa65dab41fed5737e4,2017-04-01,2550.00000,5,2017-04
712e6ed8aa4aa1fa65dab41fed5737e4,2017-05-01,350.00000,1,2017-05
712e6ed8aa4aa1fa65dab41fed5737e4,2017-07-01,560.00000,2,2017-07
712e6ed8aa4aa1fa65dab41fed5737e4,2017-08-01,600.00000,1,2017-08
712e6ed8aa4aa1fa65dab41fed5737e4,2017-09-01,568.00000,2,2017-09
712e6ed8aa4aa1fa65dab41fed5737e4,2017-10-01,917.00000,2,2017-10
712e6ed8aa4aa1fa65dab41fed5737e4,2017-11-01,4137.00000,9,2017-11
712e6ed8aa4aa1fa65dab41fed5737e4,2017-12-01,12096.00000,22,2017-12
712e6ed8aa4aa1fa65dab41fed5737e4,2018-02-01,3936.00000,7,2018-02
712e6ed8aa4aa1fa65dab41fed5737e4,2018-03-01,4195.00000,8,2018-03
712e6ed8aa4aa1fa65dab41fed5737e4,2018-04-01,526.00000,1,2018-04
712e6ed8aa4aa1fa65dab41fed5737e4,2018-05-01,5120.00000,10,2018-05
712efd3b68f9686dc856b84abd0f21ae,2018-07-01,139.00000,1,2018-07
7139dc5186aa238b006e066d8fbab2e4,2018-01-01,27.00000,1,2018-01
7139dc5186aa238b006e066d8fbab2e4,2018-02-01,439.00000,6,2018-02
7139dc5186aa238b006e066d8fbab2e4,2018-03-01,89.00000,2,2018-03
7139dc5186aa238b006e066d8fbab2e4,2018-04-01,361.00000,5,2018-04
7139dc5186aa238b006e066d8fbab2e4,2018-05-01,427.00000,3,2018-05
7139dc5186aa238b006e066d8fbab2e4,2018-06-01,120.00000,2,2018-06
7139dc5186aa238b006e066d8fbab2e4,2018-07-01,217.00000,2,2018-07
7139dc5186aa238b006e066d8fbab2e4,2018-08-01,32.00000,1,2018-08
713e3a23ca5e47786eb6f0d99f94cfac,2018-02-01,219.00000,1,2018-02
713e3a23ca5e47786eb6f0d99f94cfac,2018-03-01,678.00000,2,2018-03
713e3a23ca5e47786eb6f0d99f94cfac,2018-06-01,229.00000,1,2018-06
7142540dd4c91e2237acb7e911c4eba2,2017-03-01,594.60000,4,2017-03
7142540dd4c91e2237acb7e911c4eba2,2017-04-01,834.00000,8,2017-04
7142540dd4c91e2237acb7e911c4eba2,2017-05-01,693.34000,5,2017-05
7142540dd4c91e2237acb7e911c4eba2,2017-06-01,1316.08000,10,2017-06
7142540dd4c91e2237acb7e911c4eba2,2017-07-01,1100.21000,14,2017-07
7142540dd4c91e2237acb7e911c4eba2,2017-08-01,1603.00000,20,2017-08
7142540dd4c91e2237acb7e911c4eba2,2017-09-01,1403.30000,16,2017-09
7142540dd4c91e2237acb7e911c4eba2,2017-10-01,2109.72000,20,2017-10
7142540dd4c91e2237acb7e911c4eba2,2017-11-01,2887.00000,29,2017-11
7142540dd4c91e2237acb7e911c4eba2,2017-12-01,3087.40000,26,2017-12
7142540dd4c91e2237acb7e911c4eba2,2018-01-01,2687.40000,22,2018-01
7142540dd4c91e2237acb7e911c4eba2,2018-02-01,3836.40000,36,2018-02
7142540dd4c91e2237acb7e911c4eba2,2018-03-01,5226.50000,35,2018-03
7142540dd4c91e2237acb7e911c4eba2,2018-04-01,1982.79000,23,2018-04
7142540dd4c91e2237acb7e911c4eba2,2018-05-01,2662.80000,22,2018-05
7142540dd4c91e2237acb7e911c4eba2,2018-06-01,1188.90000,11,2018-06
7142540dd4c91e2237acb7e911c4eba2,2018-07-01,3478.70000,13,2018-07
7142540dd4c91e2237acb7e911c4eba2,2018-08-01,489.80000,2,2018-08
714b9a1332840f257b49f476bea4e341,2018-01-01,499.98000,2,2018-01
714b9a1332840f257b49f476bea4e341,2018-02-01,499.98000,2,2018-02
714b9a1332840f257b49f476bea4e341,2018-03-01,499.98000,2,2018-03
71592660bbcb6a4664e97b6f8b68babc,2018-02-01,564.36000,2,2018-02
71592660bbcb6a4664e97b6f8b68babc,2018-03-01,521.90000,1,2018-03
71592660bbcb6a4664e97b6f8b68babc,2018-04-01,65.60000,1,2018-04
71592660bbcb6a4664e97b6f8b68babc,2018-05-01,766.32000,1,2018-05
71592660bbcb6a4664e97b6f8b68babc,2018-07-01,109.00000,1,2018-07
71593c7413973a1e160057b80d4958f6,2018-08-01,299.50000,2,2018-08
715bbd5ba4e6b74cb0d2f29eb45058b0,2017-09-01,39.90000,1,2017-09
715bbd5ba4e6b74cb0d2f29eb45058b0,2017-10-01,219.70000,3,2017-10
715bbd5ba4e6b74cb0d2f29eb45058b0,2017-11-01,313.50000,6,2017-11
715bbd5ba4e6b74cb0d2f29eb45058b0,2017-12-01,134.90000,3,2017-12
715bbd5ba4e6b74cb0d2f29eb45058b0,2018-01-01,597.70000,7,2018-01
715bbd5ba4e6b74cb0d2f29eb45058b0,2018-02-01,283.60000,5,2018-02
715bbd5ba4e6b74cb0d2f29eb45058b0,2018-03-01,144.90000,3,2018-03
715bbd5ba4e6b74cb0d2f29eb45058b0,2018-04-01,184.80000,3,2018-04
715bbd5ba4e6b74cb0d2f29eb45058b0,2018-05-01,199.70000,4,2018-05
715bbd5ba4e6b74cb0d2f29eb45058b0,2018-06-01,852.40000,12,2018-06
715bbd5ba4e6b74cb0d2f29eb45058b0,2018-07-01,672.60000,9,2018-07
715bbd5ba4e6b74cb0d2f29eb45058b0,2018-08-01,399.60000,6,2018-08
7178e1eaa97257d8b6d4b80efd77a025,2017-09-01,167.90000,1,2017-09
7178f9f4dd81dcef02f62acdf8151e01,2017-03-01,49.90000,1,2017-03
7178f9f4dd81dcef02f62acdf8151e01,2017-04-01,49.90000,1,2017-04
7178f9f4dd81dcef02f62acdf8151e01,2017-05-01,158.80000,3,2017-05
7178f9f4dd81dcef02f62acdf8151e01,2017-06-01,461.80000,5,2017-06
7178f9f4dd81dcef02f62acdf8151e01,2017-07-01,1987.10000,20,2017-07
7178f9f4dd81dcef02f62acdf8151e01,2017-08-01,3357.30000,12,2017-08
7178f9f4dd81dcef02f62acdf8151e01,2017-09-01,2452.60000,20,2017-09
7178f9f4dd81dcef02f62acdf8151e01,2017-10-01,3009.00000,14,2017-10
7178f9f4dd81dcef02f62acdf8151e01,2017-11-01,6173.50000,34,2017-11
7178f9f4dd81dcef02f62acdf8151e01,2017-12-01,4302.60000,21,2017-12
7178f9f4dd81dcef02f62acdf8151e01,2018-01-01,3494.60000,22,2018-01
7178f9f4dd81dcef02f62acdf8151e01,2018-02-01,2542.90000,18,2018-02
7178f9f4dd81dcef02f62acdf8151e01,2018-03-01,3024.00000,14,2018-03
7178f9f4dd81dcef02f62acdf8151e01,2018-04-01,3131.50000,8,2018-04
7178f9f4dd81dcef02f62acdf8151e01,2018-05-01,1053.70000,4,2018-05
7178f9f4dd81dcef02f62acdf8151e01,2018-06-01,394.80000,1,2018-06
7178f9f4dd81dcef02f62acdf8151e01,2018-07-01,179.76000,1,2018-07
7178f9f4dd81dcef02f62acdf8151e01,2018-08-01,971.64000,3,2018-08
717b78b0950b51ed00b1471d858b0edc,2018-01-01,29.90000,1,2018-01
717b78b0950b51ed00b1471d858b0edc,2018-03-01,59.80000,2,2018-03
717b78b0950b51ed00b1471d858b0edc,2018-05-01,29.90000,1,2018-05
717b78b0950b51ed00b1471d858b0edc,2018-07-01,19.00000,1,2018-07
718539d38d07dd351c76db862760e2e2,2017-04-01,32.64000,1,2017-04
718539d38d07dd351c76db862760e2e2,2017-05-01,144.05000,5,2017-05
718539d38d07dd351c76db862760e2e2,2017-06-01,199.40000,6,2017-06
718539d38d07dd351c76db862760e2e2,2017-07-01,277.93000,7,2017-07
718539d38d07dd351c76db862760e2e2,2017-08-01,366.36000,9,2017-08
718539d38d07dd351c76db862760e2e2,2017-09-01,232.64000,6,2017-09
718539d38d07dd351c76db862760e2e2,2018-01-01,19.99000,1,2018-01
71dc18fd8cbf5fd77f45dd8b427abb34,2017-02-01,240.00000,1,2017-02
71dc18fd8cbf5fd77f45dd8b427abb34,2017-05-01,120.00000,1,2017-05
71dc18fd8cbf5fd77f45dd8b427abb34,2017-12-01,720.00000,2,2017-12
7202e2ba20579a9bd1acb29e61fe71f6,2017-07-01,1559.60000,4,2017-07
7202e2ba20579a9bd1acb29e61fe71f6,2017-08-01,1909.30000,7,2017-08
7202e2ba20579a9bd1acb29e61fe71f6,2017-09-01,454.80000,2,2017-09
7202e2ba20579a9bd1acb29e61fe71f6,2017-10-01,619.80000,2,2017-10
7202e2ba20579a9bd1acb29e61fe71f6,2017-11-01,339.90000,1,2017-11
7202e2ba20579a9bd1acb29e61fe71f6,2017-12-01,349.90000,1,2017-12
7202e2ba20579a9bd1acb29e61fe71f6,2018-01-01,349.90000,1,2018-01
7202e2ba20579a9bd1acb29e61fe71f6,2018-02-01,578.70000,3,2018-02
7202e2ba20579a9bd1acb29e61fe71f6,2018-03-01,1374.50000,4,2018-03
7202e2ba20579a9bd1acb29e61fe71f6,2018-04-01,875.10000,8,2018-04
7202e2ba20579a9bd1acb29e61fe71f6,2018-05-01,435.60000,4,2018-05
7202e2ba20579a9bd1acb29e61fe71f6,2018-06-01,189.90000,1,2018-06
7202e2ba20579a9bd1acb29e61fe71f6,2018-07-01,689.70000,3,2018-07
7202e2ba20579a9bd1acb29e61fe71f6,2018-08-01,2359.00000,10,2018-08
720e6cf846ea7572cbb66b743fb91e6c,2017-03-01,54.00000,1,2017-03
7210cd29727d674c00741e5e387b3ccd,2018-06-01,64.99000,1,2018-06
7210cd29727d674c00741e5e387b3ccd,2018-07-01,389.76000,4,2018-07
7210cd29727d674c00741e5e387b3ccd,2018-08-01,274.34000,4,2018-08
72146da5774cabf2632faedcae097a76,2018-02-01,88.99000,1,2018-02
72146da5774cabf2632faedcae097a76,2018-03-01,69.99000,1,2018-03
72146da5774cabf2632faedcae097a76,2018-04-01,26.97000,1,2018-04
72146da5774cabf2632faedcae097a76,2018-05-01,14.99000,1,2018-05
7238a95bb63ef7e498389fb863b834a1,2018-04-01,329.00000,1,2018-04
7238a95bb63ef7e498389fb863b834a1,2018-05-01,329.00000,1,2018-05
7238a95bb63ef7e498389fb863b834a1,2018-06-01,659.00000,2,2018-06
7238a95bb63ef7e498389fb863b834a1,2018-07-01,780.80000,9,2018-07
7238a95bb63ef7e498389fb863b834a1,2018-08-01,167.90000,2,2018-08
7238f877570096ae403c51898fa64566,2018-04-01,400.00000,1,2018-04
7238f877570096ae403c51898fa64566,2018-05-01,800.00000,2,2018-05
723a46b89fd5c3ed78ccdf039e33ac63,2018-05-01,66.64000,1,2018-05
723cd880edaacdb998898b67c8f9da30,2018-03-01,306.59000,1,2018-03
723cd880edaacdb998898b67c8f9da30,2018-04-01,841.99000,3,2018-04
723cd880edaacdb998898b67c8f9da30,2018-06-01,99.99000,1,2018-06
723cd880edaacdb998898b67c8f9da30,2018-07-01,412.96000,4,2018-07
723cd880edaacdb998898b67c8f9da30,2018-08-01,475.00000,2,2018-08
72431a818f97fe6ab9c81eee3e297e54,2018-04-01,229.90000,1,2018-04
725af026f869236a8dd0ceb98564d156,2017-10-01,220.33000,1,2017-10
725af026f869236a8dd0ceb98564d156,2017-11-01,92.70000,1,2017-11
725af026f869236a8dd0ceb98564d156,2018-01-01,212.99000,1,2018-01
725af026f869236a8dd0ceb98564d156,2018-02-01,67.70000,1,2018-02
725af026f869236a8dd0ceb98564d156,2018-06-01,217.00000,1,2018-06
725c32fa80c2faacc4fc88450d27314e,2017-01-01,129.88000,3,2017-01
725c32fa80c2faacc4fc88450d27314e,2017-02-01,284.84000,3,2017-02
725c32fa80c2faacc4fc88450d27314e,2017-03-01,633.25000,6,2017-03
725c32fa80c2faacc4fc88450d27314e,2017-04-01,139.99000,1,2017-04
725c32fa80c2faacc4fc88450d27314e,2017-05-01,622.67000,8,2017-05
725c32fa80c2faacc4fc88450d27314e,2017-06-01,184.94000,2,2017-06
725c32fa80c2faacc4fc88450d27314e,2017-07-01,489.96000,4,2017-07
725c32fa80c2faacc4fc88450d27314e,2017-08-01,259.89000,2,2017-08
725c32fa80c2faacc4fc88450d27314e,2017-09-01,864.54000,10,2017-09
725c32fa80c2faacc4fc88450d27314e,2017-10-01,566.79000,8,2017-10
725c32fa80c2faacc4fc88450d27314e,2017-11-01,834.21000,10,2017-11
725c32fa80c2faacc4fc88450d27314e,2017-12-01,1052.37000,12,2017-12
725c32fa80c2faacc4fc88450d27314e,2018-01-01,41.99000,1,2018-01
725c32fa80c2faacc4fc88450d27314e,2018-02-01,189.97000,3,2018-02
725c32fa80c2faacc4fc88450d27314e,2018-03-01,79.99000,1,2018-03
725c32fa80c2faacc4fc88450d27314e,2018-04-01,419.67000,6,2018-04
725c32fa80c2faacc4fc88450d27314e,2018-05-01,32.99000,1,2018-05
725c32fa80c2faacc4fc88450d27314e,2018-06-01,314.98000,2,2018-06
725c32fa80c2faacc4fc88450d27314e,2018-07-01,423.98000,3,2018-07
725c32fa80c2faacc4fc88450d27314e,2018-08-01,271.98000,3,2018-08
7299e27ed73d2ad986de7f7c77d919fa,2017-03-01,373.77000,22,2017-03
7299e27ed73d2ad986de7f7c77d919fa,2017-04-01,856.77000,17,2017-04
7299e27ed73d2ad986de7f7c77d919fa,2017-05-01,1084.68000,31,2017-05
7299e27ed73d2ad986de7f7c77d919fa,2017-06-01,728.87000,14,2017-06
7299e27ed73d2ad986de7f7c77d919fa,2017-07-01,526.93000,13,2017-07
7299e27ed73d2ad986de7f7c77d919fa,2017-08-01,1839.91000,21,2017-08
7299e27ed73d2ad986de7f7c77d919fa,2017-09-01,2749.95000,17,2017-09
7299e27ed73d2ad986de7f7c77d919fa,2017-10-01,2126.89000,24,2017-10
7299e27ed73d2ad986de7f7c77d919fa,2017-11-01,4355.85000,32,2017-11
7299e27ed73d2ad986de7f7c77d919fa,2017-12-01,1289.99000,15,2017-12
7299e27ed73d2ad986de7f7c77d919fa,2018-01-01,564.97000,8,2018-01
7299e27ed73d2ad986de7f7c77d919fa,2018-02-01,1144.98000,7,2018-02
7299e27ed73d2ad986de7f7c77d919fa,2018-03-01,679.98000,4,2018-03
7299e27ed73d2ad986de7f7c77d919fa,2018-04-01,790.92000,10,2018-04
7299e27ed73d2ad986de7f7c77d919fa,2018-05-01,3814.79000,24,2018-05
7299e27ed73d2ad986de7f7c77d919fa,2018-06-01,6769.57000,33,2018-06
7299e27ed73d2ad986de7f7c77d919fa,2018-07-01,2189.79000,23,2018-07
7299e27ed73d2ad986de7f7c77d919fa,2018-08-01,2218.83000,20,2018-08
729b2d09b2a0bdab221076327f13d050,2017-11-01,101.90000,4,2017-11
729b2d09b2a0bdab221076327f13d050,2018-01-01,421.18000,11,2018-01
729b2d09b2a0bdab221076327f13d050,2018-02-01,358.40000,9,2018-02
729b2d09b2a0bdab221076327f13d050,2018-03-01,126.05000,4,2018-03
729b2d09b2a0bdab221076327f13d050,2018-04-01,56.70000,2,2018-04
729b2d09b2a0bdab221076327f13d050,2018-05-01,94.69000,2,2018-05
729b2d09b2a0bdab221076327f13d050,2018-06-01,149.87000,3,2018-06
729b2d09b2a0bdab221076327f13d050,2018-07-01,260.91000,8,2018-07
729b2d09b2a0bdab221076327f13d050,2018-08-01,235.51000,5,2018-08
729f06993dac8e860d4f02d7088ca48a,2017-03-01,294.80000,2,2017-03
729f06993dac8e860d4f02d7088ca48a,2017-04-01,824.58000,5,2017-04
729f06993dac8e860d4f02d7088ca48a,2017-05-01,1009.30000,6,2017-05
729f06993dac8e860d4f02d7088ca48a,2017-06-01,594.60000,4,2017-06
729f06993dac8e860d4f02d7088ca48a,2017-07-01,1094.20000,7,2017-07
729f06993dac8e860d4f02d7088ca48a,2017-08-01,1929.10000,7,2017-08
729f06993dac8e860d4f02d7088ca48a,2017-09-01,1189.10000,7,2017-09
729f06993dac8e860d4f02d7088ca48a,2017-10-01,229.70000,2,2017-10
729f06993dac8e860d4f02d7088ca48a,2017-11-01,1794.40000,6,2017-11
729f06993dac8e860d4f02d7088ca48a,2017-12-01,1189.70000,3,2017-12
729f06993dac8e860d4f02d7088ca48a,2018-01-01,1674.30000,8,2018-01
729f06993dac8e860d4f02d7088ca48a,2018-02-01,2539.60000,6,2018-02
729f06993dac8e860d4f02d7088ca48a,2018-03-01,589.30000,4,2018-03
729f06993dac8e860d4f02d7088ca48a,2018-04-01,1364.40000,6,2018-04
729f06993dac8e860d4f02d7088ca48a,2018-05-01,1054.30000,7,2018-05
729f06993dac8e860d4f02d7088ca48a,2018-06-01,654.80000,4,2018-06
729f06993dac8e860d4f02d7088ca48a,2018-07-01,850.70000,5,2018-07
729f06993dac8e860d4f02d7088ca48a,2018-08-01,1008.30000,5,2018-08
72bc2cce903c872fe376a8faaa81d237,2017-09-01,269.00000,1,2017-09
72bc2cce903c872fe376a8faaa81d237,2017-10-01,538.00000,2,2017-10
72bc2cce903c872fe376a8faaa81d237,2017-11-01,840.70000,7,2017-11
72bc2cce903c872fe376a8faaa81d237,2017-12-01,127.00000,1,2017-12
72bc2cce903c872fe376a8faaa81d237,2018-01-01,37.90000,1,2018-01
72bc2cce903c872fe376a8faaa81d237,2018-04-01,37.90000,1,2018-04
72bc2cce903c872fe376a8faaa81d237,2018-05-01,39.90000,1,2018-05
72bc2cce903c872fe376a8faaa81d237,2018-08-01,258.80000,3,2018-08
72c38a04bd6a1c3dbc5298425a0db86d,2018-05-01,214.60000,1,2018-05
72c38a04bd6a1c3dbc5298425a0db86d,2018-06-01,376.90000,2,2018-06
72c38a04bd6a1c3dbc5298425a0db86d,2018-07-01,55.80000,1,2018-07
72c5da29406b4234927b81855e7b64f6,2018-04-01,1389.97000,3,2018-04
72c5da29406b4234927b81855e7b64f6,2018-05-01,3858.92000,8,2018-05
72c5da29406b4234927b81855e7b64f6,2018-06-01,2959.92000,8,2018-06
72c5da29406b4234927b81855e7b64f6,2018-07-01,2209.93000,7,2018-07
72c5da29406b4234927b81855e7b64f6,2018-08-01,1379.95000,5,2018-08
72c73be2b085b9d57650dd53eb2004c9,2017-07-01,29.40000,1,2017-07
730937bf88cb151eb2eb849f642fc213,2018-04-01,1731.50000,13,2018-04
730937bf88cb151eb2eb849f642fc213,2018-05-01,232.00000,2,2018-05
730937bf88cb151eb2eb849f642fc213,2018-07-01,549.00000,4,2018-07
730937bf88cb151eb2eb849f642fc213,2018-08-01,308.70000,3,2018-08
7315baebc0572ff220d226283dc66728,2017-04-01,25.95000,1,2017-04
7315baebc0572ff220d226283dc66728,2017-06-01,23.90000,1,2017-06
731ef20c231d9a7103a425e83fd91271,2017-10-01,1692.00000,2,2017-10
734def04b237117a09321dd6d8f3f2a2,2018-04-01,1085.99000,1,2018-04
734def04b237117a09321dd6d8f3f2a2,2018-06-01,166.44000,1,2018-06
7354220fb240bde543b3c40c060d41e7,2018-01-01,178.00000,2,2018-01
7354220fb240bde543b3c40c060d41e7,2018-03-01,59.00000,1,2018-03
7354220fb240bde543b3c40c060d41e7,2018-04-01,167.00000,1,2018-04
7354220fb240bde543b3c40c060d41e7,2018-07-01,268.00000,3,2018-07
7357b52d27cbaa90f81a96cbc1279396,2018-05-01,180.28000,2,2018-05
7357b52d27cbaa90f81a96cbc1279396,2018-06-01,244.76000,2,2018-06
7357b52d27cbaa90f81a96cbc1279396,2018-07-01,472.52000,4,2018-07
7357b52d27cbaa90f81a96cbc1279396,2018-08-01,430.46000,4,2018-08
739c7d7be81f63812dea0d1b1451c651,2018-05-01,27.60000,1,2018-05
739c7d7be81f63812dea0d1b1451c651,2018-06-01,49.90000,1,2018-06
73a63f72308aa20a46f4b1632018f196,2017-03-01,576.90000,2,2017-03
73a63f72308aa20a46f4b1632018f196,2017-04-01,658.00000,2,2017-04
73a63f72308aa20a46f4b1632018f196,2017-05-01,87.90000,1,2017-05
73a63f72308aa20a46f4b1632018f196,2017-06-01,372.95000,2,2017-06
73a63f72308aa20a46f4b1632018f196,2017-07-01,987.00000,3,2017-07
73a63f72308aa20a46f4b1632018f196,2017-12-01,508.80000,3,2017-12
73a63f72308aa20a46f4b1632018f196,2018-01-01,219.95000,2,2018-01
73a63f72308aa20a46f4b1632018f196,2018-02-01,708.90000,2,2018-02
73a63f72308aa20a46f4b1632018f196,2018-03-01,79.95000,1,2018-03
73a63f72308aa20a46f4b1632018f196,2018-04-01,741.80000,3,2018-04
73a63f72308aa20a46f4b1632018f196,2018-05-01,1320.90000,2,2018-05
73a63f72308aa20a46f4b1632018f196,2018-07-01,1255.85000,3,2018-07
73a63f72308aa20a46f4b1632018f196,2018-08-01,121.90000,1,2018-08
73b8eb4a9a729d4019b24ed1be748cbf,2018-06-01,158.79000,2,2018-06
73b8eb4a9a729d4019b24ed1be748cbf,2018-07-01,243.36000,3,2018-07
73b8eb4a9a729d4019b24ed1be748cbf,2018-08-01,166.75000,2,2018-08
73da1880b39c71de2b262bc7720c1494,2017-07-01,199.00000,1,2017-07
73da1880b39c71de2b262bc7720c1494,2018-01-01,199.00000,1,2018-01
740205fedfe4e90ca6857bc77db0f2b4,2017-02-01,229.90000,1,2017-02
7402d13c03a7e91366337cd1de471144,2018-02-01,414.89000,2,2018-02
7402d13c03a7e91366337cd1de471144,2018-08-01,59.00000,1,2018-08
741f8c587cb4248ebc5b779a0e8e0e51,2018-07-01,47.97000,3,2018-07
741f8c587cb4248ebc5b779a0e8e0e51,2018-08-01,41.98000,2,2018-08
744dac408745240a2c2528fb1b6028f3,2017-04-01,1142.00000,5,2017-04
744dac408745240a2c2528fb1b6028f3,2017-05-01,2395.00000,12,2017-05
744dac408745240a2c2528fb1b6028f3,2017-06-01,528.00000,1,2017-06
744dac408745240a2c2528fb1b6028f3,2017-07-01,1172.00000,4,2017-07
744dac408745240a2c2528fb1b6028f3,2017-08-01,2327.00000,7,2017-08
744dac408745240a2c2528fb1b6028f3,2017-09-01,1216.00000,3,2017-09
744dac408745240a2c2528fb1b6028f3,2017-10-01,2397.00000,9,2017-10
744dac408745240a2c2528fb1b6028f3,2017-11-01,1122.00000,6,2017-11
744dac408745240a2c2528fb1b6028f3,2017-12-01,656.00000,2,2017-12
744dac408745240a2c2528fb1b6028f3,2018-02-01,1513.00000,4,2018-02
744dac408745240a2c2528fb1b6028f3,2018-03-01,1341.80000,5,2018-03
744dac408745240a2c2528fb1b6028f3,2018-04-01,2561.00000,7,2018-04
744dac408745240a2c2528fb1b6028f3,2018-05-01,865.00000,5,2018-05
744dac408745240a2c2528fb1b6028f3,2018-06-01,1893.80000,4,2018-06
744dac408745240a2c2528fb1b6028f3,2018-07-01,1015.00000,3,2018-07
744dac408745240a2c2528fb1b6028f3,2018-08-01,178.00000,1,2018-08
74636e24f01da9268b0ed88dacd8513e,2018-04-01,189.00000,1,2018-04
74636e24f01da9268b0ed88dacd8513e,2018-05-01,209.00000,1,2018-05
74636e24f01da9268b0ed88dacd8513e,2018-08-01,378.00000,2,2018-08
747c1cdcd1737dcfbd1547f6eb6f2cf3,2017-09-01,105.10000,1,2017-09
747c1cdcd1737dcfbd1547f6eb6f2cf3,2018-01-01,88.00000,1,2018-01
747e73c01a4593d4cf60dcf970fd2689,2018-03-01,1318.99000,2,2018-03
747e73c01a4593d4cf60dcf970fd2689,2018-04-01,899.00000,1,2018-04
74871d19219c7d518d0090283e03c137,2018-04-01,47.00000,1,2018-04
74871d19219c7d518d0090283e03c137,2018-05-01,279.70000,2,2018-05
74871d19219c7d518d0090283e03c137,2018-07-01,181.03000,2,2018-07
74871d19219c7d518d0090283e03c137,2018-08-01,42.31000,1,2018-08
7494d0dcba8551df6cf37f1b905dc2f7,2018-05-01,45.90000,1,2018-05
749e7cdabbaf72f16677859e27874ba5,2017-09-01,41.90000,1,2017-09
74a9b9bddf14ece02beb81f52c41a88d,2017-11-01,35.00000,1,2017-11
74a9b9bddf14ece02beb81f52c41a88d,2018-02-01,60.00000,1,2018-02
74bafed391319577bce6f4d2acc0589a,2017-09-01,599.00000,1,2017-09
74bafed391319577bce6f4d2acc0589a,2017-10-01,349.00000,1,2017-10
74bafed391319577bce6f4d2acc0589a,2018-04-01,899.00000,1,2018-04
74c7dec0a384d8a05950e629bd23bde9,2017-07-01,57.80000,2,2017-07
74c7dec0a384d8a05950e629bd23bde9,2017-09-01,19.99000,1,2017-09
74c7dec0a384d8a05950e629bd23bde9,2017-10-01,19.99000,1,2017-10
750303a20e9c56b2a6bc45cdce0b897d,2017-09-01,2082.60000,3,2017-09
750303a20e9c56b2a6bc45cdce0b897d,2017-10-01,42.90000,1,2017-10
750303a20e9c56b2a6bc45cdce0b897d,2017-11-01,59.80000,2,2017-11
750303a20e9c56b2a6bc45cdce0b897d,2017-12-01,119.80000,2,2017-12
750303a20e9c56b2a6bc45cdce0b897d,2018-01-01,908.80000,5,2018-01
750303a20e9c56b2a6bc45cdce0b897d,2018-02-01,591.80000,7,2018-02
750303a20e9c56b2a6bc45cdce0b897d,2018-03-01,227.90000,3,2018-03
750303a20e9c56b2a6bc45cdce0b897d,2018-04-01,728.50000,9,2018-04
750303a20e9c56b2a6bc45cdce0b897d,2018-05-01,708.70000,5,2018-05
750303a20e9c56b2a6bc45cdce0b897d,2018-06-01,623.00000,3,2018-06
750303a20e9c56b2a6bc45cdce0b897d,2018-07-01,478.80000,5,2018-07
750303a20e9c56b2a6bc45cdce0b897d,2018-08-01,1303.40000,8,2018-08
751bdc4d83a466c7206cd42e8f426b03,2017-05-01,79.99000,1,2017-05
751bdc4d83a466c7206cd42e8f426b03,2017-06-01,35.89000,2,2017-06
751bdc4d83a466c7206cd42e8f426b03,2017-07-01,231.95000,4,2017-07
751bdc4d83a466c7206cd42e8f426b03,2017-08-01,229.98000,1,2017-08
751bdc4d83a466c7206cd42e8f426b03,2017-09-01,39.98000,2,2017-09
751bdc4d83a466c7206cd42e8f426b03,2017-10-01,1089.92000,6,2017-10
751bdc4d83a466c7206cd42e8f426b03,2017-11-01,1195.91000,6,2017-11
751bdc4d83a466c7206cd42e8f426b03,2017-12-01,389.97000,2,2017-12
751bdc4d83a466c7206cd42e8f426b03,2018-01-01,1189.88000,10,2018-01
751bdc4d83a466c7206cd42e8f426b03,2018-02-01,593.94000,4,2018-02
751bdc4d83a466c7206cd42e8f426b03,2018-03-01,421.86000,4,2018-03
751bdc4d83a466c7206cd42e8f426b03,2018-05-01,259.98000,2,2018-05
751bdc4d83a466c7206cd42e8f426b03,2018-06-01,319.77000,3,2018-06
751bdc4d83a466c7206cd42e8f426b03,2018-07-01,441.94000,4,2018-07
751e274377499a8503fd6243ad9c56f6,2018-08-01,218.00000,1,2018-08
75745ef7bc7d4f3ea3380f6f5303f514,2017-03-01,203.80000,2,2017-03
75745ef7bc7d4f3ea3380f6f5303f514,2017-04-01,24.60000,1,2017-04
7586919161935337bf6b6d7ff5779648,2017-06-01,74.80000,1,2017-06
7586919161935337bf6b6d7ff5779648,2017-07-01,777.21000,4,2017-07
7586919161935337bf6b6d7ff5779648,2017-08-01,21.50000,1,2017-08
7586919161935337bf6b6d7ff5779648,2018-01-01,58.90000,2,2018-01
